refill sound,finger grip,refill longitude,Tilt X,Tilt Y,Tilt Z
2.91270479952928,6.51622839892944,2.6068885030993,5.70858,3.66862,4.07441
3.02839273515941,6.47467668157127,2.487578928673,5.70858,3.66862,4.07441
3.23959354784237,6.45265928487713,2.35741212787896,5.70858,3.66862,4.07441
3.43488348756327,6.4379480896239,2.2455828721443,5.73057,3.70051,4.1206
3.23868654549683,6.42250006198645,2.15473649050663,5.73057,3.70051,4.1206
3.12889570840358,6.40619563114791,2.04854360717925,5.73057,3.70051,4.1206
2.49411531689237,6.39419565489484,1.94539439450103,5.73057,3.65213,4.22287
2.71417233179331,6.38260962388907,1.86811579892215,5.76136,3.65213,4.22287
2.94698211697456,6.37233092770335,1.81470337583912,5.76136,3.65213,4.22287
2.68656445658615,6.364122104949,1.75325839024923,5.76136,3.65213,4.23937
2.9195806165032,6.35794150083705,1.69166796373732,5.74267,3.61474,4.23937
3.44464309150081,6.35172734919252,1.63286729230125,5.74267,3.61474,4.23937
3.2251810198536,6.34569858913217,1.57755802955966,5.74267,3.61474,4.34054
2.9642953850927,6.3357837595686,1.53562047705578,5.83394,3.62463,4.34054
3.49421069416865,6.32193813023041,1.51245133434278,5.83394,3.62463,4.34054
2.99185356081674,6.31374842717432,1.50190644861639,5.83394,3.62463,4.34054
2.52199440121581,6.30184183506215,1.47277299405696,5.84164,3.65872,4.45051
2.56609663310512,6.28994138703044,1.45249645046178,5.84164,3.65872,4.45051
3.06254764717827,6.27400929738001,1.44174070997071,5.84164,3.65872,4.45051
3.53667475787893,6.25539893780644,1.43909530060765,6.0044,3.67852,4.56818
2.77569808314024,6.23937635145417,1.44283080750537,6.0044,3.67852,4.56818
2.6603477907619,6.22432801325522,1.45999786813417,6.0044,3.67852,4.56818
3.65446297078657,6.20567589194963,1.48013540906118,6.0044,3.69391,4.70455
3.10398018291994,6.18680695349226,1.50163835690778,5.91862,3.69391,4.70455
1.79439118276664,6.17149273061795,1.538431566639,5.91862,3.69391,4.70455
3.08354248917824,6.15822170491535,1.58262130166038,5.91862,3.69391,4.72434
4.45368568668947,6.13843541306357,1.63987205123766,6.0066,3.7566,4.72434
3.89559596394248,6.12064276190875,1.70702318755826,6.0066,3.7566,4.72434
1.75439905695182,6.09912899283255,1.77837784368268,6.0066,3.7566,4.70565
1.78182836587799,6.07847308207666,1.86640860990053,6.07038,3.89956,4.70565
2.52708335560729,6.06249796639267,1.96187355621976,6.07038,3.89956,4.70565
3.28943116191197,6.0399274827863,2.06803277424709,6.07038,3.89956,4.70565
4.28539708709194,6.02166367517531,2.19104116023961,6.05279,4.07111,4.77383
4.3078845482752,6.00236459425684,2.32631972039102,6.05279,4.07111,4.77383
2.9764336012576,5.97838321289241,2.47727828901674,6.05279,4.07111,4.77383
1.24124419804981,5.95718188141194,2.65239592196247,6.07148,4.19208,4.85521
2.43829006121118,5.93482487308276,2.84994709187973,6.07148,4.19208,4.85521
3.12412583846712,5.91200311262407,3.06358422413846,6.07148,4.19208,4.85521
3.37784272787913,5.8908685674954,3.30802035548134,6.07148,4.25147,4.864
3.33159533469239,5.87066580751183,3.5742023791767,6.08578,4.25147,4.864
3.39927225277716,5.84975988381575,3.8601306923384,6.08578,4.25147,4.864
2.75185288235549,5.83325815537165,4.16611535513976,6.08578,4.25147,4.82441
2.60392664079743,5.81550453761923,4.49519423054593,6.05828,4.28446,4.82441
3.30763200113872,5.79937269013795,4.8550210949037,6.05828,4.28446,4.82441
3.18126353343887,5.79539650370478,5.22772704168772,6.05828,4.28446,4.73864
3.14288993632709,5.78301909264318,5.60785556301035,6.04399,4.32075,4.73864
2.70583859499313,5.77668009415748,6.01384829448284,6.04399,4.32075,4.73864
2.62059664940976,5.77288127806461,6.43484350335471,6.04399,4.32075,4.64296
3.07665399940126,5.77171180238467,6.839388587032,6.07588,4.37133,4.64296
3.23971509664857,5.77390073887955,7.24674787224019,6.07588,4.37133,4.64296
3.01929142583002,5.78091624011126,7.66693309474292,6.07588,4.37133,4.64296
3.01092902617176,5.78515369045436,8.09042759286515,6.14736,4.37243,4.60557
3.00309644690718,5.7959168002357,8.48252552595838,6.14736,4.37243,4.60557
2.92557817683994,5.80954187755119,8.85269133714621,6.14736,4.37243,4.60557
2.91719228441748,5.82113272935935,9.20433900149482,6.14736,4.30645,4.70674
3.15439997884049,5.83837650165516,9.53282289852008,6.24194,4.30645,4.70674
3.11827431771325,5.85467298437807,9.84458502545739,6.24194,4.30645,4.70674
3.01089493160167,5.87379365839902,10.1386918712374,6.24194,4.1338,4.73314
2.95505282513017,5.89415022333024,10.4055289795952,6.21334,4.1338,4.73314
2.93879165683563,5.91629964203598,10.6185900782741,6.21334,4.1338,4.73314
2.93405414563234,5.93686421526366,10.8090874897344,6.21334,4.1338,4.71224
2.97275462322451,5.95774920478815,10.9756935985116,6.19245,3.98314,4.71224
3.02101781644909,5.97623327306701,11.1186449283739,6.19245,3.98314,4.71224
3.02240602861743,6.00218857906785,11.2362371601803,6.19245,3.98314,4.77603
3.03028455448071,6.02280995803004,11.3370928784199,6.14956,3.97434,4.77603
3.00917097300374,6.04028234639511,11.412189136669,6.14956,3.97434,4.77603
3.02407904380761,6.06042890788078,11.4633779817338,6.14956,3.97434,4.77603
3.01742630420815,6.07779231242651,11.5073591610258,6.24194,4.10191,4.82771
3.01696208262882,6.09620878303199,11.5373132807657,6.24194,4.10191,4.82771
3.00105346828292,6.10446757629726,11.5590078025104,6.24194,4.10191,4.82771
3.0021748285093,6.1135297299767,11.5694786684662,6.24194,4.35704,4.90249
2.97803219448864,6.11698808266296,11.5704222752031,6.45308,4.35704,4.90249
2.96327623961789,6.11845853142155,11.5698057869847,6.45308,4.35704,4.90249
3.01346867049617,6.12511731018741,11.569501202502,6.45308,4.59787,4.94208
3.02030854478757,6.12717416224797,11.5654483224463,6.65103,4.59787,4.94208
3.01088435866417,6.12807709764833,11.5605929457929,6.65103,4.59787,4.94208
3.01569090047358,6.12853249802965,11.5568430388285,6.65103,4.59787,4.90469
3.01607518793621,6.12617930524102,11.5566235782413,6.78629,4.67155,4.90469
2.98799889775391,6.12470645882953,11.5559713097657,6.78629,4.67155,4.90469
3.00437486659716,6.1245631416744,11.5589187644737,6.78629,4.67155,4.8882
2.97886930473711,6.12364124540513,11.5625965401138,6.84457,4.57368,4.8882
2.99880871693317,6.12974072832463,11.5649532976093,6.84457,4.57368,4.8882
2.99321807986498,6.12964362319181,11.5653857922346,6.84457,4.57368,4.8882
3.01380357676746,6.1285550481164,11.5635330515163,6.77969,4.35484,4.8805
3.00458332440384,6.13239011329763,11.5584794427895,6.77969,4.35484,4.8805
3.03454349067969,6.13381261013651,11.5471259679364,6.77969,4.35484,4.8805
3.04139027989119,6.13545981459442,11.529868038301,6.52676,4.06891,4.81562
3.04004857868396,6.14281629540733,11.5051171421843,6.52676,4.06891,4.81562
3.01054592505599,6.13976631429094,11.4716341995667,6.52676,4.06891,4.81562
2.99874651431395,6.13864397057849,11.4268423009792,6.52676,3.82588,4.67815
2.96756333543808,6.13994940244577,11.3707399980362,6.20674,3.82588,4.67815
2.93962137470058,6.13682451119499,11.301281994895,6.20674,3.82588,4.67815
2.92858517289704,6.13802315543018,11.2181538305633,6.20674,3.82588,4.4912
2.93025223966153,6.13834298554105,11.119849247159,5.95491,3.71261,4.4912
3.00019020188935,6.13301067537905,11.0071212912902,5.95491,3.71261,4.4912
3.10726563343791,6.13177389033339,10.8788333017358,5.95491,3.71261,4.25806
3.22023276107586,6.12947525771637,10.7354240662284,5.71738,3.7566,4.25806
3.05236325481019,6.12433159526677,10.577698701012,5.71738,3.7566,4.25806
3.00730711607641,6.12109886487923,10.4066495796024,5.71738,3.7566,4.25806
2.91998861255428,6.11777028933301,10.2237010253609,5.47764,3.92705,4.01063
2.89162433356456,6.11530783644448,10.0302455544926,5.47764,3.92705,4.01063
2.93164992680818,6.11911955380385,9.82789831991089,5.47764,3.92705,4.01063
3.00177852655189,6.11354980089351,9.61836894311123,5.2489,4.15139,3.80718
3.02072966930536,6.11263206968102,9.40489785220784,5.2489,4.15139,3.80718
2.96907770356462,6.11468724028694,9.18870531945451,5.2489,4.15139,3.80718
3.058874421092,6.11490737199663,8.97278865161029,5.2489,4.35374,3.63563
3.0745909991317,6.11915252450026,8.75862495401443,5.08614,4.35374,3.63563
3.05190982712094,6.11817149189758,8.54908263019567,5.08614,4.35374,3.63563
2.99036318024967,6.11641082929037,8.34507476432577,5.08614,4.35374,3.57625
3.00282684472321,6.11881579004337,8.14893271418191,4.99487,4.46591,3.57625
2.97879131411539,6.12052374348848,7.96174037319055,4.99487,4.46591,3.57625
2.98181562216599,6.11826318440759,7.7852244174333,4.99487,4.46591,3.63893
2.96729597374192,6.11890562641525,7.61898502102505,4.97067,4.46701,3.63893
3.01672831418971,6.11801278907591,7.46441948469659,4.97067,4.46701,3.63893
3.00638326294481,6.11463597313107,7.3214392899623,4.97067,4.46701,3.63893
3.02374827904234,6.10955891845871,7.19014958935231,4.98167,4.38783,3.7324
2.99472424291713,6.1070919854403,7.0703898000365,4.98167,4.38783,3.7324
3.01406472646677,6.10487217246085,6.96072297016169,4.98167,4.38783,3.7324
3.02537707621264,6.09988939198479,6.86162582732946,4.99047,4.26356,3.83468
2.99789132763805,6.09675594741121,6.77205059678415,4.99047,4.26356,3.83468
2.97977024718848,6.09027465058369,6.69346598573857,4.99047,4.26356,3.83468
2.99519792358444,6.08889963705637,6.62135399272772,4.99047,4.1151,3.92155
3.0183788414988,6.08447570012132,6.55632366108364,4.97727,4.1151,3.92155
3.00830698422234,6.08092636080744,6.49663920085302,4.97727,4.1151,3.92155
3.01041525696752,6.08237657048869,6.44142951637713,4.97727,3.96994,3.97324
2.99915847288395,6.07938255175613,6.39032398603364,4.98387,3.96994,3.97324
3.01131834839891,6.07654141323692,6.34406874490717,4.98387,3.96994,3.97324
2.99684275082575,6.07644776181314,6.30177862039683,4.98387,3.96994,4.00403
3.00200495374517,6.07620094160569,6.26187090668354,5.01796,3.82698,4.00403
3.00383868386833,6.07579761188621,6.2254593922234,5.01796,3.82698,4.00403
3.01802371406661,6.07718059930106,6.19198267600285,5.01796,3.82698,4.00403
2.98475400401884,6.074573968646,6.16169337365976,5.09604,3.70161,3.99523
3.00300340291292,6.07500796125718,6.13326605794866,5.09604,3.70161,3.99523
3.0041741122891,6.07409477243238,6.10720530888938,5.09604,3.70161,3.99523
3.01304032917785,6.06921446584646,6.08317172766616,5.2379,3.60374,3.93475
3.00640868787811,6.06773966567862,6.06131188100245,5.2379,3.60374,3.93475
2.98375153552458,6.06304675142141,6.04071506023629,5.2379,3.60374,3.93475
3.01706157864352,6.05668298528784,6.02257310172608,5.2379,3.52236,3.81158
3.00240990047379,6.0521571453044,6.00547686732024,5.43585,3.52236,3.81158
3.0092096130528,6.04688469077321,5.99043369040579,5.43585,3.52236,3.81158
3.00510520448962,6.04018479254372,5.97624311197742,5.43585,3.44098,3.65652
3.00635413600199,6.03956126271678,5.96344028940616,5.66679,3.44098,3.65652
2.99662879896824,6.03634760754572,5.9522059556676,5.66679,3.44098,3.65652
2.98740113585219,6.029999490567,5.94202989985369,5.66679,3.44098,3.45638
2.99089692827354,6.03332750950502,5.93249667894012,5.88013,3.34971,3.45638
3.02299653867828,6.02678701944414,5.92373627741221,5.88013,3.34971,3.45638
3.00835669374992,6.02532578263031,5.91624362385516,5.88013,3.34971,3.45638
3.0163331044452,6.02540536062747,5.9095512425998,6.0121,3.26393,3.22654
2.99165336476385,6.02410397695777,5.90350223038188,6.0121,3.26393,3.22654
2.99386974345061,6.02458213380722,5.89789205481099,6.0121,3.26393,3.22654
3.01650932831083,6.02702271492812,5.89327654101621,6.0033,3.18915,3.04509
3.00389795118158,6.02477164097704,5.88881898824696,6.0033,3.18915,3.04509
2.98874576710248,6.02758089381639,5.88509333480731,6.0033,3.18915,3.04509
3.00309092184984,6.02869283714614,5.88150472428864,6.0033,3.12097,2.96481
3.00513955473407,6.02636796570215,5.87890071810107,5.87353,3.12097,2.96481
3.00175490567522,6.02855613736827,5.87622838587204,5.87353,3.12097,2.96481
3.01219370236909,6.02730453197296,5.87389980195067,5.87353,3.08688,2.989
2.99374404818727,6.02574797931354,5.87159107446433,5.67889,3.08688,2.989
3.01266775009734,6.02590859670488,5.86990611484336,5.67889,3.08688,2.989
2.99806569620025,6.03023591179642,5.86849415059391,5.67889,3.09897,3.14956
3.00471355203414,6.02565214718067,5.86698626015397,5.43475,3.09897,3.14956
3.00657580514307,6.0300748205428,5.86578705245621,5.43475,3.09897,3.14956
3.00278280385494,6.03014303221554,5.8645286772433,5.43475,3.09897,3.14956
2.99432501199192,6.02959986008072,5.86346812187814,5.19831,3.15946,3.40359
2.99696794577036,6.03266529027553,5.86234986403958,5.19831,3.15946,3.40359
3.01040704264363,6.03389662508129,5.86137060559636,5.19831,3.15946,3.40359
3.00819974568588,6.03608873353763,5.8601380889649,5.03446,3.25403,3.67082
2.99667460191409,6.03872135183984,5.85898857379189,5.03446,3.25403,3.67082
3.00211322814861,6.04255914496153,5.85713025680514,5.03446,3.25403,3.67082
3.01179303849979,6.04510350179498,5.855798536116,5.03446,3.3618,3.90396
2.99683519731226,6.04663179310296,5.85416966096397,4.96957,3.3618,3.90396
3.01133899766909,6.04748865994123,5.85282450327959,4.96957,3.3618,3.90396
2.99693788700736,6.04905241398943,5.85085301072559,4.96957,3.46628,4.06891
3.00977821359145,6.05050780777316,5.84858501390632,4.99597,3.46628,4.06891
2.99856805794325,6.04784266014967,5.84646687206608,4.99597,3.46628,4.06891
2.98890262111913,6.04821421667991,5.84433522064501,4.99597,3.58394,4.17669
2.99127309522717,6.04541672375525,5.84179536131235,5.10814,3.58394,4.17669
3.01907376172339,6.04376176898471,5.83915571292579,5.10814,3.58394,4.17669
3.01218859070425,6.04288657367932,5.83638919708029,5.10814,3.58394,4.17669
3.01398577737553,6.04212111433168,5.83358310737797,5.2676,3.71371,4.22947
2.99322339074007,6.03873548025159,5.83094556682342,5.2676,3.71371,4.22947
2.99966853000855,6.04102968353198,5.82791708031255,5.2676,3.71371,4.22947
3.00427506581603,6.03986454656883,5.82525465997867,5.42925,3.82258,4.25037
3.00177549265582,6.03910016045748,5.82222576250624,5.42925,3.82258,4.25037
3.00314180389474,6.04396511652093,5.81953575236733,5.42925,3.82258,4.25037
2.99315323090486,6.04516125111972,5.8166955160333,5.58651,3.90836,4.25147
3.00688062927773,6.04258061208035,5.81418711551285,5.58651,3.90836,4.25147
2.98846340839006,6.04540347820623,5.81171470464088,5.58651,3.90836,4.25147
3.01734615932617,6.04733288086004,5.80904554047199,5.58651,3.97104,4.24047
3.01462043294591,6.04709008375683,5.80657161408549,5.70748,3.97104,4.24047
3.01167298306544,6.04989859470166,5.80444707859419,5.70748,3.97104,4.24047
2.9888537322411,6.04761462134058,5.80234885326881,5.70748,3.98314,4.21957
2.99806035473625,6.04960071010489,5.80058060871573,5.79435,3.98314,4.21957
3.00281555657478,6.04989565957574,5.79888767389022,5.79435,3.98314,4.21957
3.00878437030056,6.0462878468857,5.79713412469159,5.79435,3.98314,4.21957
2.99972559285199,6.04713676367938,5.79575783174146,5.85154,3.94905,4.23057
2.99489776010073,6.04477009309437,5.79429996597025,5.85154,3.94905,4.23057
3.00055063727174,6.04199620558073,5.7932866051167,5.85154,3.94905,4.23057
3.01239233383009,6.04142074690511,5.7922269101731,5.89443,3.87977,4.27346
3.00669814365589,6.04034615408638,5.79131523795125,5.89443,3.87977,4.27346
3.00133247456591,6.03708877719133,5.79009590067578,5.89443,3.87977,4.27346
3.00536024344174,6.03901194139524,5.78946774949314,5.93622,3.78739,4.34384
2.99661514980085,6.0421889835585,5.78885933219357,5.93622,3.78739,4.34384
3.01243102966887,6.03857493525672,5.78875420348892,5.93622,3.78739,4.34384
2.99456309467645,6.04277507588881,5.78813381815963,5.93622,3.70931,4.44721
3.0103777073125,6.0431308742048,5.7877448601051,5.97471,3.70931,4.44721
2.99843657774457,6.04551149035394,5.78734563205291,5.97471,3.70931,4.44721
2.98652152493734,6.0489609292898,5.78711962061191,5.97471,3.67632,4.54289
2.99909431849829,6.05216150218013,5.78709451725219,6.0132,3.67632,4.54289
3.01683215143273,6.05474993625512,5.78666483482693,6.0132,3.67632,4.54289
3.01576181180339,6.06001323928411,5.78655472492817,6.0132,3.67632,4.54289
3.01321039702147,6.06029555720442,5.78621039991584,6.03959,3.69721,4.61107
2.98878203661329,6.06376059027153,5.78611749261783,6.03959,3.69721,4.61107
2.99701781157773,6.06450946380675,5.78594090839187,6.03959,3.69721,4.61107
3.00099594001817,6.06397085774165,5.78615837492652,6.04839,3.7588,4.66056
3.00382938843714,6.06535983525202,5.78586961144335,6.04839,3.7588,4.66056
3.00627757077672,6.06522913830748,5.78571470097422,6.04839,3.7588,4.66056
2.99575590008438,6.06345767114788,5.78544790069408,6.03299,3.82808,4.69465
3.00403049015205,6.0641062797465,5.78560758929427,6.03299,3.82808,4.69465
2.99531062414791,6.06387166210514,5.78577199600564,6.03299,3.82808,4.69465
3.01496254672288,6.06272422092273,5.7856112876034,6.03299,3.89516,4.71004
3.01176453326401,6.0657348719781,5.78557862275808,6.0132,3.89516,4.71004
3.0117379602053,6.06596241076443,5.78568655227125,6.0132,3.89516,4.71004
2.98403104866341,6.06532042590074,5.78602082954527,6.0132,3.96554,4.70455
3.00113615589826,6.06964012447464,5.78636268924985,6.02419,3.96554,4.70455
2.99892997727293,6.06938031523815,5.78673972752238,6.02419,3.96554,4.70455
3.01179666633365,6.07084531400725,5.78704480349915,6.02419,3.96554,4.70455
3.00617398123072,6.07352001455118,5.78769787153766,6.0187,4.01723,4.64846
2.9903561490324,6.07427568785708,5.78805247290653,6.0187,4.01723,4.64846
3.00448602810528,6.07515164198252,5.78886561788924,6.0187,4.01723,4.64846
3.01187453053947,6.07752995552031,5.78963114903291,6.0044,4.01833,4.5011
3.00287369322272,6.07524902665062,5.79052878988671,6.0044,4.01833,4.5011
3.00048134188037,6.07600270094957,5.79132613571238,6.0044,4.01833,4.5011
3.01009307849501,6.07608299034658,5.79238859165573,5.97251,3.99743,4.33504
2.99095014756538,6.07175273923104,5.79380753533133,5.97251,3.99743,4.33504
3.00200464094334,6.07142472867242,5.79537477543952,5.97251,3.99743,4.33504
3.00142044215807,6.06752621987389,5.79667150225626,5.97251,4.01393,4.24707
3.01817747668964,6.06325867192555,5.79827931194214,5.92632,4.01393,4.24707
3.00135554699392,6.0617897769942,5.79993416131303,5.92632,4.01393,4.24707
2.98689403466357,6.06005677595698,5.80167192871139,5.92632,4.08321,4.26796
3.00467170931673,6.05582657295158,5.80372628083341,5.89663,4.08321,4.26796
3.0062246471978,6.05739381317483,5.80544666394119,5.89663,4.08321,4.26796
3.01574138282049,6.05641387008169,5.80764913057811,5.89663,4.08321,4.26796
3.00519972494777,6.05448182800447,5.80953988195523,5.91312,4.17669,4.35374
2.99372977988036,6.0578890095268,5.81154746513747,5.91312,4.17669,4.35374
2.99988694131265,6.05850012183288,5.81358607614757,5.91312,4.17669,4.35374
2.99897767131153,6.0614473027692,5.81592615810397,5.94611,4.22837,4.44062
2.99683573554312,6.06398124659859,5.8175750821331,5.94611,4.22837,4.44062
3.00952412199403,6.0657501722402,5.81930506010368,5.94611,4.22837,4.44062
3.00277572591742,6.06863473396102,5.82052719833724,5.9879,4.21298,4.4978
3.0143783394984,6.0738189453361,5.82206633555227,5.9879,4.21298,4.4978
2.99655334359904,6.07300156680587,5.82330195712465,5.9879,4.21298,4.4978
3.00304980557304,6.07517616642189,5.82390455566255,6.02859,4.14479,4.5022
3.0118931546855,6.07704593233427,5.82449016607365,6.02859,4.14479,4.5022
2.99574654074958,6.07445155798623,5.82470855431645,6.02859,4.14479,4.5022
2.9959493779149,6.07585979221914,5.82475399185973,6.02859,4.05132,4.45051
3.00751420494824,6.07395273610621,5.82443032534486,6.05718,4.05132,4.45051
2.99920711443978,6.07100069401277,5.82399411906049,6.05718,4.05132,4.45051
3.00116744402338,6.0703194643778,5.82321538229051,6.05718,4.05132,4.39443
3.00627708612841,6.06918045185677,5.82199981066431,6.06158,3.95674,4.39443
2.99629855196747,6.06505599512019,5.82058014313976,6.06158,3.95674,4.39443
3.01609935335373,6.06674867857931,5.81923344791738,6.06158,3.95674,4.39443
3.00002400182022,6.06511400329726,5.81773420737325,6.04729,3.89626,4.32515
2.99994791115778,6.06233000816577,5.81608348263042,6.04729,3.89626,4.32515
3.01001589161734,6.06470123607098,5.81438087627717,6.04729,3.89626,4.32515
3.00840116358276,6.06362080273343,5.81249453019675,6.0121,3.87207,4.25477
2.98980060319143,6.06347315675932,5.81105977559759,6.0121,3.87207,4.25477
2.99747520211861,6.06468409013313,5.8096267767551,6.0121,3.87207,4.25477
2.99612443719942,6.06330803478768,5.80810668374144,5.95711,3.88087,4.18328
3.02051140492926,6.06306973957866,5.80683854932633,5.95711,3.88087,4.18328
2.99985950128671,6.06469439596584,5.80584477911949,5.95711,3.88087,4.18328
2.9971592360882,6.06088275953148,5.80472960795773,5.95711,3.88966,4.1162
3.00951614245079,6.06030336374694,5.80425136169484,5.86474,3.88966,4.1162
2.99735710021136,6.05856861313186,5.80372129874969,5.86474,3.88966,4.1162
3.01330419955576,6.05251635760771,5.80389438009782,5.86474,3.88966,4.04802
3.00626838398067,6.05001478950443,5.80396808516479,5.76686,3.89406,4.04802
2.99894261213652,6.0455203270407,5.8043657346644,5.76686,3.89406,4.04802
3.00139994797349,6.03971766415934,5.80507059229372,5.76686,3.89406,4.04802
2.9842799066819,6.03606706974595,5.8059467369252,5.68328,3.88746,4.01283
3.00373560343014,6.03218246142505,5.80691954519426,5.68328,3.88746,4.01283
3.00697834445539,6.02610586062606,5.80800330797812,5.68328,3.88746,4.01283
3.01178449793855,6.02514619267382,5.80913732421761,5.6272,3.87647,3.97324
3.01584029554402,6.02214859578707,5.81049831809051,5.6272,3.87647,3.97324
2.9958886072979,6.01812440430976,5.8119028463122,5.6272,3.87647,3.97324
2.99634897211109,6.02036905135374,5.81306996103721,5.58761,3.86437,3.92265
3.01214448386439,6.01926036853111,5.81463633907597,5.58761,3.86437,3.92265
2.99920697491424,6.02055185958934,5.8157916234548,5.58761,3.86437,3.92265
2.99622058527924,6.02208789022996,5.81695757861138,5.58761,3.86107,3.87867
3.00138513247901,6.0220574390507,5.81790323682969,5.56672,3.86107,3.87867
3.00151271649234,6.02429627236089,5.81905966583344,5.56672,3.86107,3.87867
2.99370225963579,6.02751868422904,5.81980078468515,5.56672,3.86107,3.86217
3.01360070704494,6.02705084200185,5.82021153908858,5.56342,3.86987,3.86217
3.0039442108057,6.02922288529261,5.82029318821641,5.56342,3.86987,3.86217
3.01505205178959,6.0308733179653,5.82050759234195,5.56342,3.86987,3.86217
3.0000046308596,6.02810120956058,5.82035795104138,5.58211,3.88196,3.85447
3.00410281295473,6.02836147155921,5.82005902031469,5.58211,3.88196,3.85447
2.99693205081149,6.02601051159034,5.81952526429722,5.58211,3.88196,3.85447
3.00435472113416,6.02293927248352,5.81854771683376,5.60521,3.88196,3.85777
2.99888783982648,6.02146948605125,5.81768116734084,5.60521,3.88196,3.85777
2.99144833812724,6.01959626583545,5.81664800960319,5.60521,3.88196,3.85777
3.00511067339479,6.01505673432143,5.81524950377771,5.6371,3.87207,3.90176
3.01401593278794,6.01548461004767,5.81394644160314,5.6371,3.87207,3.90176
3.00118173513648,6.01486738687294,5.81231845137382,5.6371,3.87207,3.90176
3.00388584937228,6.01232777658146,5.81049951293296,5.67449,3.86437,3.96224
3.00775567845311,6.01560685090277,5.80877932238306,5.67449,3.86437,3.96224
2.99510893878121,6.01545115591021,5.80703156312394,5.67449,3.86437,3.96224
3.00926297541298,6.01736531853759,5.8057905345334,5.67449,3.86437,4.02493
2.99885658066841,6.02098918954154,5.80406489498283,5.70638,3.85227,4.02493
3.01230202674131,6.02301389914748,5.80233314033833,5.70638,3.85227,4.02493
2.99819639341561,6.02588280381764,5.80084792531937,5.70638,3.85227,4.02493
2.98845133185808,6.03071083590026,5.79953841870969,5.72727,3.82258,4.07551
3.001953075679,6.03136080533869,5.79822274847389,5.72727,3.82258,4.07551
3.00592151878605,6.03482706762487,5.7969009972473,5.72727,3.82258,4.07551
3.01060214884445,6.03742764340206,5.79576315085831,5.73827,3.78849,4.125
3.01309431787179,6.03596155971772,5.79460221271762,5.73827,3.78849,4.125
2.99377032894066,6.03770662955205,5.79374175556286,5.73827,3.78849,4.125
3.0012207092736,6.03634153037702,5.79275527543192,5.73607,3.7687,4.16679
3.00950528078606,6.0334546847209,5.79223111546848,5.73607,3.7687,4.16679
3.00270953516098,6.03215547779704,5.79142536955511,5.73607,3.7687,4.16679
2.99587911819164,6.03017900124635,5.79095464916655,5.73717,3.7577,4.19098
3.00234942146794,6.02595012424798,5.79003356564443,5.73717,3.7577,4.19098
3.0012682552245,6.02541105967712,5.78968243910332,5.73717,3.7577,4.19098
2.99088341756694,6.02346945818475,5.7893363240648,5.73717,3.7577,4.19978
3.0117341493734,6.019706053579,5.78867848434927,5.74157,3.7621,4.19978
3.01230240160434,6.02155157936518,5.78801889215087,5.74157,3.7621,4.19978
3.01801660001608,6.01803710815669,5.78757494914433,5.74157,3.7621,4.19978
2.98714763908053,6.01576379126034,5.78708306023352,5.73717,3.77639,4.21408
2.99902492414221,6.0161104528963,5.78670333680429,5.73717,3.77639,4.21408
3.00155988169651,6.01438019955603,5.7863195670159,5.73717,3.77639,4.21408
3.01170288663211,6.01486224774639,5.78576397722019,5.73277,3.79069,4.21738
3.0000253324896,6.01499416959935,5.78535492844542,5.73277,3.79069,4.21738
2.99278244250329,6.0120164931623,5.78471123246147,5.73277,3.79069,4.21738
3.00319568221886,6.0120052356854,5.78445226022864,5.72287,3.80499,4.22067
3.00891730013315,6.01174270050621,5.78401131326298,5.72287,3.80499,4.22067
3.00267229845153,6.00834285672243,5.78352577938302,5.72287,3.80499,4.22067
3.00335073441745,6.0070166163172,5.78290408743166,5.70968,3.80499,4.22947
3.01035093209489,6.00377261833581,5.78245809449592,5.70968,3.80499,4.22947
2.99605434474822,6.00010793218507,5.78208923598011,5.70968,3.80499,4.22947
3.00565627499181,5.99816858788733,5.782126027081,5.70968,3.80499,4.22177
2.99147030315091,5.99626634297396,5.78164720355736,5.70748,3.80279,4.22177
3.02232168833901,5.99091200313271,5.78145355339957,5.70748,3.80279,4.22177
3.00194451045811,5.99150474154812,5.78129196799192,5.70748,3.80279,4.22177
2.98834645948272,5.98958297729975,5.7813078510112,5.70308,3.78189,4.21738
2.99409957413615,5.98584826518503,5.78134925919845,5.70308,3.78189,4.21738
3.0067183577657,5.98699678429041,5.78133718055913,5.70308,3.78189,4.21738
3.01381102766064,5.98614854680815,5.78164893025254,5.68658,3.7621,4.21188
3.01187583046944,5.98517912788968,5.78168506665178,5.68658,3.7621,4.21188
2.99822209439519,5.98588762658656,5.78205546358237,5.68658,3.7621,4.21188
3.00055486632418,5.98406919768386,5.78234166052916,5.65689,3.7511,4.19648
2.99838443207615,5.98397958774094,5.78320358200063,5.65689,3.7511,4.19648
3.00108519098315,5.98576165875618,5.78355605001293,5.65689,3.7511,4.19648
3.00902309094638,5.98232029345947,5.78406625886603,5.6272,3.7467,4.19648
2.99749310699595,5.98262601429514,5.78440326614337,5.6272,3.7467,4.19648
3.00422252602597,5.98231187254713,5.78513287406375,5.6272,3.7467,4.19648
2.99326114232768,5.97907209269659,5.78579330104229,5.6272,3.7467,4.20308
3.01175409254697,5.97880321803646,5.78613975571075,5.6195,3.7456,4.20308
3.01091075728924,5.97655117400684,5.78655492712789,5.6195,3.7456,4.20308
3.00999950973712,5.97450610828729,5.78695405466684,5.6195,3.7456,4.21518
